,u,v,geometry,highway,lanes,length,name,oneway,maxspeed
7589,5672909539,724944517,"LINESTRING (8.5130628 47.4207183, 8.512821300000001 47.4208123)",residential,,20.961,Fronwaldstrasse,True,30
7590,5672909542,5672909340,"LINESTRING (8.513189300000001 47.4206691, 8.5132785 47.4206344, 8.5133186 47.4206188, 8.513602199999999 47.4205084)",residential,,35.837,Fronwaldstrasse,True,30
7591,112311042,1049025793,"LINESTRING (8.5318171 47.3956628, 8.531807799999999 47.3957068, 8.531790900000001 47.3957873)",residential,,13.983,Wibichstrasse,False,50
7592,112311042,112304870,"LINESTRING (8.5318171 47.3956628, 8.531735599999999 47.3956653, 8.5316534 47.3956725, 8.5314987 47.3956987, 8.530963399999999 47.3958, 8.5307903 47.3958199, 8.5305271 47.3958222, 8.5301855 47.3958111, 8.5301048 47.3958068, 8.530000599999999 47.3958012)",residential,,138.953,Rosengartenstrasse,False,"['30', '50']"
7593,112311042,30065865,"LINESTRING (8.5318171 47.3956628, 8.5319643 47.3956696, 8.5321321 47.3956777)",residential,,23.769,Rosengartenstrasse,False,50
7594,292272906,30825874,"LINESTRING (8.5247551 47.3790106, 8.5242583 47.3792718)",residential,,47.358,Brauerstrasse,False,30
7595,292272906,30825873,"LINESTRING (8.5247551 47.3790106, 8.5249442 47.3789092)",residential,,18.162,Brauerstrasse,False,30
7596,292272906,292559461,"LINESTRING (8.5247551 47.3790106, 8.524125099999999 47.3783644)",residential,,86.1,Hellmutstrasse,False,30
7597,34192173,253221884,"LINESTRING (8.531578 47.3595535, 8.5315136 47.3597033)",residential,,17.349,Grütlistrasse,False,30
7598,34192173,34192174,"LINESTRING (8.531578 47.3595535, 8.531272400000001 47.359482, 8.5302886 47.3592641, 8.5297585 47.3592757, 8.5295401 47.3592801, 8.5292298 47.3592912)",residential,,182.13,Gablerstrasse,False,30
7599,34192173,1234089053,"LINESTRING (8.531578 47.3595535, 8.5316151 47.3595243, 8.5316726 47.3594228, 8.5318358 47.3591301, 8.531990199999999 47.3587943, 8.5320804 47.358716)",residential,,101.317,Grütlistrasse,True,30
7600,34192174,34192173,"LINESTRING (8.5292298 47.3592912, 8.5295401 47.3592801, 8.5297585 47.3592757, 8.5302886 47.3592641, 8.531272400000001 47.359482, 8.531578 47.3595535)",residential,,182.13,Gablerstrasse,False,30
7601,34192174,34646046,"LINESTRING (8.5292298 47.3592912, 8.5291519 47.3597795, 8.529116 47.3599156)",residential,,69.986,Joachim-Hefti-Weg,False,30
7602,34192174,34192325,"LINESTRING (8.5292298 47.3592912, 8.5291341 47.3592658, 8.5289728 47.3592086, 8.528736 47.3590523, 8.528698500000001 47.3590326)",residential,,49.935,Gablerstrasse,False,30
7603,215202613,1630151733,"LINESTRING (8.5631652 47.3750215, 8.5638288 47.3755007)",residential,1,73.049,Hofstrasse,False,30
7604,215202613,27551522,"LINESTRING (8.5631652 47.3750215, 8.562441400000001 47.3745326)",residential,1,76.98,Hofstrasse,False,30
7605,215202613,5434963071,"LINESTRING (8.5631652 47.3750215, 8.563650600000001 47.3746141, 8.5637306 47.3745595, 8.5638313 47.3745236, 8.563935799999999 47.3745082, 8.564040800000001 47.3745119, 8.5641438 47.3745342, 8.5642426 47.3745799, 8.564438900000001 47.3747658, 8.564596399999999 47.3748277, 8.564732899999999 47.3748353, 8.564780900000001 47.3748296, 8.5656795 47.374729, 8.565794500000001 47.3747255, 8.565898199999999 47.3747953, 8.5662571 47.3752514)",residential,1,307.28999999999996,Köllikerstrasse,False,30
7606,94878519,268138227,"LINESTRING (8.501549799999999 47.4208557, 8.5010048 47.4210183, 8.5007407 47.4210905, 8.500363 47.4212106, 8.4999638 47.4213618, 8.4992397 47.4216711)",tertiary,2,196.485,Furttalstrasse,False,50
7607,94878519,94876029,"LINESTRING (8.501549799999999 47.4208557, 8.5017084 47.4208083, 8.5021036 47.4206968, 8.502356499999999 47.4206255, 8.5024392 47.4206164, 8.5025206 47.4206224, 8.5025733 47.4206351, 8.5026516 47.4206797)",tertiary,"['2', '3']",90.247,Furttalstrasse,False,50
7608,94878519,94878729,"LINESTRING (8.501549799999999 47.4208557, 8.5015085 47.4208088, 8.501258699999999 47.4205903, 8.500848299999999 47.4202315, 8.500815100000001 47.4202055, 8.500757500000001 47.4201605)",residential,,97.678,Hungerbergstrasse,False,30
7609,292141997,92577128,"LINESTRING (8.545536200000001 47.4172243, 8.545439099999999 47.4170638, 8.545184000000001 47.4166467, 8.545110299999999 47.4164996, 8.545071800000001 47.4163936, 8.545056300000001 47.4163008)",primary,1,109.27100000000002,Schaffhauserstrasse,True,50
7610,292141997,5388004223,"LINESTRING (8.545536200000001 47.4172243, 8.545432099999999 47.4172382, 8.544813400000001 47.4172407)",residential,,54.536,Neunbrunnenstrasse,True,50
7611,36169139,36166812,"LINESTRING (8.567208600000001 47.3650818, 8.567265600000001 47.3651083)",residential,,5.207,Hegibachstrasse,False,30
7612,36169139,343543364,"LINESTRING (8.567208600000001 47.3650818, 8.5670746 47.3650177, 8.566918899999999 47.3649433, 8.566868400000001 47.3649179, 8.566578099999999 47.3647759)",residential,,58.412000000000006,Hegibachstrasse,False,50
7613,36169139,36257855,"LINESTRING (8.567208600000001 47.3650818, 8.5670436 47.3653372, 8.5668936 47.3655694, 8.5664902 47.3661827, 8.5659698 47.3669903, 8.5659194 47.3671259)",residential,,247.368,Sonnenbergstrasse,False,30
7614,36169140,36245379,"LINESTRING (8.568001900000001 47.3654654, 8.5679581 47.3655202, 8.567631 47.3659213, 8.567241599999999 47.3664001, 8.567220600000001 47.3664578)",residential,,125.272,Kempterstrasse,False,30
7615,36169140,507956463,"LINESTRING (8.568001900000001 47.3654654, 8.5681311 47.3655279, 8.5683437 47.3656066, 8.568463599999999 47.3656381, 8.5685536 47.3656422, 8.568665899999999 47.3656233, 8.568917600000001 47.365565, 8.569029799999999 47.3655497, 8.569101099999999 47.3655515, 8.5691597 47.3655639)",residential,,94.05199999999999,Hegibachstrasse,False,30
7616,36169140,36166812,"LINESTRING (8.568001900000001 47.3654654, 8.567626799999999 47.3652826, 8.567265600000001 47.3651083)",residential,,68.205,Hegibachstrasse,False,30
7617,34192325,34172333,"LINESTRING (8.528698500000001 47.3590326, 8.5280921 47.3597249, 8.528026300000001 47.3597634, 8.5279533 47.359785, 8.527889399999999 47.3597915, 8.5275798 47.3597594)",residential,,130.518,Rebhaldenstrasse,False,30
7618,34192325,34191955,"LINESTRING (8.528698500000001 47.3590326, 8.529208499999999 47.3579431, 8.529354700000001 47.3576559, 8.529384800000001 47.3575789, 8.529394399999999 47.3574625, 8.529384200000001 47.3574247, 8.5291883 47.3569192)",residential,,245.07999999999998,Scheideggstrasse,False,30
7619,34192325,34192376,"LINESTRING (8.528698500000001 47.3590326, 8.5286519 47.3590083, 8.5286314 47.3589975, 8.5283672 47.3588522, 8.5279542 47.3587161)",residential,,66.614,Gablerstrasse,False,30
7620,34192325,34192174,"LINESTRING (8.528698500000001 47.3590326, 8.528736 47.3590523, 8.5289728 47.3592086, 8.5291341 47.3592658, 8.5292298 47.3592912)",residential,,49.934999999999995,Gablerstrasse,False,30
7621,292142040,5109501326,"LINESTRING (8.548112400000001 47.4195787, 8.548250599999999 47.4197008, 8.5483221 47.4197733, 8.5486314 47.4200782, 8.5486377 47.4200877, 8.5486314 47.4201595)",primary,1,77.07000000000001,Schaffhauserstrasse,True,50
7622,292142040,5030582278,"LINESTRING (8.548112400000001 47.4195787, 8.5480673 47.419601, 8.548051900000001 47.4196083, 8.548031 47.4196185, 8.5479673 47.41965)",secondary,,13.493,Schaffhauserstrasse,False,50
7623,34192376,1628127620,"LINESTRING (8.5279542 47.3587161, 8.527763200000001 47.3592483)",residential,,60.902,Steinhaldenstrasse,False,30
7624,34192376,5115702076,"LINESTRING (8.5279542 47.3587161, 8.5278907 47.3586911, 8.527560100000001 47.3585709, 8.5273232 47.3584885, 8.527158699999999 47.3584728, 8.527067600000001 47.358469, 8.526995400000001 47.3584664)",residential,,78.687,Gablerstrasse,False,"['30', '50']"
7625,34192376,34192325,"LINESTRING (8.5279542 47.3587161, 8.5283672 47.3588522, 8.5286314 47.3589975, 8.5286519 47.3590083, 8.528698500000001 47.3590326)",residential,,66.614,Gablerstrasse,False,30
7626,34192376,1628127517,"LINESTRING (8.5279542 47.3587161, 8.5280703 47.3584867, 8.5280971 47.3584288, 8.528108700000001 47.3583666, 8.528105500000001 47.3582723, 8.528062200000001 47.3580563, 8.528104600000001 47.3576608, 8.527950000000001 47.3574554, 8.5278274 47.3574483, 8.5270505 47.3574072, 8.526994999999999 47.3574032)",residential,,217.31300000000005,Steinhaldenstrasse,True,30
7627,94878723,4647167206,"LINESTRING (8.5042182 47.4178125, 8.504224600000001 47.4178948, 8.504036899999999 47.4180827, 8.503583000000001 47.418558, 8.503366400000001 47.4187582, 8.5031113 47.418961, 8.5030599 47.4189966, 8.5028062 47.4191723, 8.5026952 47.4192327, 8.5024526 47.4193647, 8.5022459 47.4194635, 8.502069499999999 47.4195478, 8.5018332 47.4196582, 8.5010995 47.4200008)",residential,,345.461,Bächlerstrasse,False,30
7628,94878723,4062941648,"LINESTRING (8.5042182 47.4178125, 8.5040309 47.4178554, 8.503883999999999 47.4178839, 8.503717 47.4179057, 8.5035869 47.417918, 8.503455499999999 47.4179202, 8.503306 47.4179143, 8.50319 47.4179012, 8.503078 47.4178835, 8.5029506 47.4178522, 8.502826499999999 47.4178141, 8.502720500000001 47.4177743, 8.502549200000001 47.41771, 8.502284700000001 47.4176131, 8.502015 47.4175117, 8.5018002 47.4174342, 8.5016806 47.4173789, 8.501585800000001 47.4173049)",residential,1,217.978,Holderbachweg,False,30
7629,94878723,455601722,"LINESTRING (8.5042182 47.4178125, 8.5043668 47.4177778, 8.5044828 47.4177564, 8.5045941 47.4177515, 8.504700700000001 47.4177596, 8.504830200000001 47.4177905, 8.5050863 47.4178721, 8.505252499999999 47.4179212, 8.505422299999999 47.4179899)",residential,1,97.497,Holderbachweg,False,30
7630,94878729,772211270,"LINESTRING (8.500757500000001 47.4201605, 8.500709499999999 47.4201175, 8.5005244 47.4199518, 8.500326100000001 47.4197111, 8.5002342 47.419648, 8.5001309 47.4195872, 8.499821000000001 47.4194261, 8.4997232 47.4193758, 8.499555600000001 47.4192995, 8.499396000000001 47.4192306, 8.4992485 47.4191925, 8.4990623 47.4191601)",residential,1,174.314,Hungerbergstrasse,False,30
7631,94878729,94878519,"LINESTRING (8.500757500000001 47.4201605, 8.500815100000001 47.4202055, 8.500848299999999 47.4202315, 8.501258699999999 47.4205903, 8.5015085 47.4208088, 8.501549799999999 47.4208557)",residential,,97.678,Hungerbergstrasse,False,30
7632,262978588,102384699,"LINESTRING (8.548220799999999 47.3836485, 8.547827699999999 47.383709)",residential,,30.351,Stapferstrasse,False,30
7633,262978588,4324863963,"LINESTRING (8.548220799999999 47.3836485, 8.5482862 47.3841192)",primary,4,52.571,Universitätstrasse,False,50
7634,262978588,3931738066,"LINESTRING (8.548220799999999 47.3836485, 8.5481873 47.3834057)",primary,4,27.116,Universitätstrasse,False,50
7635,74955822,192115410,"LINESTRING (8.5251404 47.4093994, 8.525255599999999 47.4094473, 8.525836099999999 47.4098038, 8.5260175 47.4096705, 8.526141300000001 47.4095664, 8.5263939 47.4093645, 8.526515099999999 47.4092635)",residential,,148.05799999999996,Anton-Higi-Strasse,False,30
7636,74955822,108224985,"LINESTRING (8.5251404 47.4093994, 8.525063899999999 47.4094908, 8.5243603 47.4103379)",residential,,119.73400000000001,Käferholzstrasse,False,30
7637,74955822,74955821,"LINESTRING (8.5251404 47.4093994, 8.525240200000001 47.4092802, 8.525301300000001 47.4092073, 8.525482800000001 47.4089898, 8.5258061 47.4085993)",residential,,102.101,Käferholzstrasse,False,30
7638,74955821,513533374,"LINESTRING (8.5258061 47.4085993, 8.5258869 47.4086292, 8.526303499999999 47.4088224)",residential,,44.935,Schlehdornweg,False,30
7639,74955821,74955822,"LINESTRING (8.5258061 47.4085993, 8.525482800000001 47.4089898, 8.525301300000001 47.4092073, 8.525240200000001 47.4092802, 8.5251404 47.4093994)",residential,,102.101,Käferholzstrasse,False,30
7640,74955821,101363562,"LINESTRING (8.5258061 47.4085993, 8.525996900000001 47.4083683, 8.5262089 47.4081006, 8.526260600000001 47.4080085, 8.526287200000001 47.4079692, 8.526309400000001 47.4079275, 8.5263548 47.4079024)",residential,,88.30300000000001,Käferholzstrasse,False,"['30', '50']"
7641,73645132,60552130,"LINESTRING (8.532431900000001 47.3442395, 8.532470999999999 47.3441461, 8.5325737 47.3439594, 8.532635000000001 47.3438644, 8.532777599999999 47.3436496, 8.5328248 47.3435977, 8.5328886 47.343551, 8.533114899999999 47.3433921, 8.5331624 47.3433541, 8.5332247 47.343285, 8.533246699999999 47.3432216, 8.5332665 47.3431775, 8.533313700000001 47.3431075, 8.533396400000001 47.3429466)",residential,,163.48999999999998,Kilchbergsteig,False,"['30', '50']"
7642,73645132,73641374,"LINESTRING (8.532431900000001 47.3442395, 8.5325617 47.3442799, 8.5326422 47.3443158, 8.532757699999999 47.3443781, 8.532897999999999 47.3444826)",secondary,4,44.855000000000004,Albisstrasse,False,50
7643,73645132,374477231,"LINESTRING (8.532431900000001 47.3442395, 8.532288299999999 47.3442058, 8.5320061 47.3441702, 8.531908400000001 47.3441594, 8.5312266 47.3440843)",secondary,4,92.58200000000001,Albisstrasse,False,50
7644,262978641,27481860,"LINESTRING (8.5482625 47.3773814, 8.548166800000001 47.3773624, 8.547882 47.3773222, 8.547481400000001 47.3772377, 8.547361799999999 47.3772043, 8.5473181 47.3771844, 8.547287900000001 47.3771218)",tertiary,,82.03800000000001,Tannenstrasse,True,50
7645,262978641,5080924278,"LINESTRING (8.5482625 47.3773814, 8.548289 47.3773192, 8.5483148 47.3772552, 8.548413699999999 47.3770406, 8.5486469 47.3765471, 8.5488082 47.3762029, 8.5489607 47.3758555, 8.5490116 47.3757448)",primary,,190.534,Rämistrasse,True,30
7646,146914413,100030132,"LINESTRING (8.519944799999999 47.4316357, 8.5199307 47.4315406, 8.519792900000001 47.4310675, 8.519548 47.4303666, 8.519330099999999 47.4300948, 8.519166500000001 47.4299485, 8.5191122 47.4298507, 8.519071800000001 47.4297593, 8.5190658 47.4297259, 8.5190701 47.4296252, 8.5190798 47.429558, 8.519092000000001 47.4294897, 8.5191157 47.4293504, 8.5191122 47.4292369, 8.5190617 47.42908, 8.518993699999999 47.4288374, 8.518859600000001 47.4285332, 8.518694500000001 47.4281869)",unclassified,1,400.72,Reckenholzstrasse,False,
7647,185384054,29382353,"LINESTRING (8.5045117 47.403591, 8.5044427 47.4036356, 8.504047 47.4039687, 8.5036114 47.4043477, 8.5035455 47.4043924)",residential,,115.12100000000001,Giacomettistrasse,False,30
7648,185384054,5637859947,"LINESTRING (8.5045117 47.403591, 8.504606799999999 47.4035467, 8.50465 47.403522)",residential,1,12.945,Appenzellerweg,False,30
7649,185384054,207103347,"LINESTRING (8.5045117 47.403591, 8.5044757 47.4035376, 8.5043451 47.403429, 8.504329500000001 47.4033936, 8.504329500000001 47.4033526, 8.5043384 47.4033183, 8.5043636 47.403276, 8.5043905 47.4032496, 8.504435600000001 47.4032161, 8.5046138 47.4030893, 8.5048733 47.4028949, 8.504946 47.4028402, 8.505000000000001 47.4027997, 8.505065099999999 47.4027508, 8.5051533 47.4026847, 8.5051785 47.4026589, 8.5051918 47.4026279, 8.505189700000001 47.4025969, 8.5051749 47.4025635, 8.505138199999999 47.4025269, 8.5050057 47.4024029, 8.504609500000001 47.4025863, 8.504352799999999 47.4027072, 8.504265500000001 47.4026813)",residential,1,231.50200000000004,Giacomettistrasse,False,30
7650,1970060412,1554237932,"LINESTRING (8.5428265 47.399601, 8.5427918 47.3995994, 8.5427503 47.3995933, 8.542703100000001 47.3995821, 8.5426553 47.3995697, 8.542576 47.3995322)",primary,1,20.713,Hirschwiesenstrasse,True,50
7651,1970060412,2628341567,"LINESTRING (8.5428265 47.399601, 8.5427012 47.3995429, 8.542643200000001 47.3995125, 8.542592300000001 47.3994774, 8.5425206 47.3994113)",tertiary,1,31.539,Hirschwiesenstrasse,True,50
7652,1970060412,641815109,"LINESTRING (8.5428265 47.399601, 8.5429397 47.3997448, 8.542971400000001 47.3997852, 8.5431118 47.3999106, 8.543200000000001 47.3999784, 8.543262800000001 47.4000205, 8.543306599999999 47.4000499, 8.5433857 47.4000995, 8.543563600000001 47.4002115, 8.5436642 47.400277, 8.5438112 47.4003791, 8.5439908 47.400587)",primary,1,141.581,Schaffhauserstrasse,True,50
7653,256097518,256144793,"LINESTRING (8.5083152 47.4290344, 8.507554600000001 47.4288022, 8.506967599999999 47.4286318, 8.506715 47.4285597, 8.5063818 47.4284713, 8.505886500000001 47.4283422, 8.505795300000001 47.4283207, 8.5048447 47.4280796, 8.504397000000001 47.4279746, 8.5039587 47.4278752, 8.5035027 47.4277738, 8.5030635 47.4276797, 8.502605600000001 47.4275862, 8.5021589 47.4275013, 8.5016987 47.4274223, 8.5012474 47.4273474, 8.500859800000001 47.4272839, 8.500498500000001 47.4272272, 8.5000216 47.4271558, 8.4995444 47.4270869, 8.499056700000001 47.4270187, 8.498573499999999 47.4269552, 8.4983504 47.4269312, 8.4976064 47.4268348)",motorway,"['3', '2']",844.4959999999999,,True,"['100', '80']"
7654,108182780,108183555,"LINESTRING (8.552698599999999 47.4043839, 8.553265700000001 47.4042307)",living_street,1,45.954,Friedheimstrasse,False,20
7655,108182780,27513196,"LINESTRING (8.552698599999999 47.4043839, 8.5529873 47.4049289)",living_street,,64.378,Friedackerstrasse,False,20
7656,108182780,108182792,"LINESTRING (8.552698599999999 47.4043839, 8.552368599999999 47.4044747, 8.5516825 47.4046568, 8.551425699999999 47.4047043, 8.5511038 47.4047373, 8.5507703 47.4047622)","['living_street', 'residential']",1,152.06,Friedheimstrasse,False,"['30', '20']"
7657,108182792,108185844,"LINESTRING (8.5507703 47.4047622, 8.550743900000001 47.404607)",residential,1,17.371,Viktoriastrasse,False,30
7658,108182792,27513143,"LINESTRING (8.5507703 47.4047622, 8.550878000000001 47.4053946, 8.550888 47.4054533)",residential,1,77.35499999999999,Viktoriastrasse,False,30
7659,108182792,108182780,"LINESTRING (8.5507703 47.4047622, 8.5511038 47.4047373, 8.551425699999999 47.4047043, 8.5516825 47.4046568, 8.552368599999999 47.4044747, 8.552698599999999 47.4043839)","['living_street', 'residential']",1,152.06,Friedheimstrasse,False,"['30', '20']"
7660,107134218,107135884,"LINESTRING (8.5630664 47.4064173, 8.5628014 47.4066914)",residential,,36.423,Schörlistrasse,False,30
7661,107134218,108269167,"LINESTRING (8.5630664 47.4064173, 8.562869299999999 47.4063132, 8.5625929 47.4061868, 8.5623632 47.4060954, 8.562078100000001 47.4060064, 8.561821699999999 47.4059474, 8.5617476 47.4059336, 8.561540600000001 47.4058952, 8.561211699999999 47.4058555, 8.5609176 47.4058394, 8.5606822 47.405838, 8.560176500000001 47.4058678, 8.5593067 47.4059474, 8.5590768 47.4059685, 8.5586308 47.4060083)",residential,,350.552,Herbstweg,False,30
7662,107134218,107135717,"LINESTRING (8.5630664 47.4064173, 8.5631436 47.4064723, 8.563554699999999 47.4067445, 8.56414 47.4071212, 8.5647603 47.4075272, 8.565254700000001 47.4078663, 8.565469999999999 47.4079786)",residential,,250.868,Herbstweg,False,30
7663,6759234829,1447856040,"LINESTRING (8.536082499999999 47.3980819, 8.5363814 47.3981218, 8.536861500000001 47.3981961, 8.537020800000001 47.3982178, 8.5374289 47.3982734, 8.537979399999999 47.3983557)",primary_link,1,145.99699999999999,Bucheggstrasse,True,50
7664,6759234830,6759234829,"LINESTRING (8.535449 47.3980558, 8.535751400000001 47.3980566, 8.5359357 47.3980689, 8.536082499999999 47.3980819)",primary_link,1,47.844,Bucheggstrasse,True,50
7665,6759234830,118058506,"LINESTRING (8.535449 47.3980558, 8.535743099999999 47.3980862, 8.535977900000001 47.3981072, 8.5361476 47.3981271, 8.5365959 47.3981892, 8.5368052 47.3982205, 8.536854200000001 47.3982286, 8.5370118 47.3982545, 8.537905200000001 47.3983777, 8.538966200000001 47.3985502, 8.541511399999999 47.3989388, 8.541994300000001 47.399032, 8.542222300000001 47.3990996, 8.542435299999999 47.3991817, 8.5428032 47.3993758, 8.5430378 47.3994744, 8.543167800000001 47.399529, 8.543343399999999 47.3995911, 8.543500699999999 47.3996313, 8.5441413 47.3997457, 8.544347500000001 47.3997792, 8.544487500000001 47.3997898)",primary,"['2', '1']",713.2819999999998,"['Bucheggstrasse', 'Hirschwiesentunnel']",True,50
7666,1245887775,34646053,"LINESTRING (8.528999799999999 47.3673924, 8.528511 47.367204, 8.5284005 47.3671321, 8.528299199999999 47.3670528, 8.5282138 47.3669654, 8.528161600000001 47.3668801, 8.528110399999999 47.3667414, 8.5279142 47.3664936, 8.5277928 47.3663548, 8.5273962 47.3658296, 8.5273009 47.3657578, 8.526868199999999 47.3655494, 8.526624699999999 47.3654501)","['unclassified', 'residential']",,290.30499999999995,Brandschenkesteig,False,
7667,3488660800,316704317,"LINESTRING (8.5646314 47.363511, 8.5650338 47.3636794, 8.565402000000001 47.3638815, 8.5658064 47.3641703, 8.5658575 47.3642086, 8.565887999999999 47.364231, 8.566036799999999 47.3643344, 8.566058200000001 47.3643482, 8.5661696 47.3644263, 8.566368199999999 47.3645625)",tertiary,2,176.34999999999997,Hegibachstrasse,False,30
7668,3488660800,27429270,"LINESTRING (8.5646314 47.363511, 8.564520099999999 47.3634707, 8.5633695 47.3630646, 8.563255399999999 47.3630244)",tertiary,2,116.91199999999999,Hegibachstrasse,False,30
7669,3488660800,345063000,"LINESTRING (8.5646314 47.363511, 8.564576499999999 47.3635372, 8.5641318 47.3638378)",residential,,52.377,Streulistrasse,True,30
7670,142589261,142589265,"LINESTRING (8.525767699999999 47.3917758, 8.526225 47.3915988, 8.5262745 47.3915705, 8.526343300000001 47.3915108, 8.526605200000001 47.3913883, 8.5268657 47.391239, 8.5271121 47.3911123, 8.5276496 47.3908962, 8.5280041 47.3907504, 8.5280538 47.39073)",residential,1,208.557,Burgstrasse,False,30
7671,142589261,1507115903,"LINESTRING (8.525767699999999 47.3917758, 8.5256303 47.3917362, 8.525550000000001 47.3917346)",residential,1,17.288,Leutholdstrasse,False,30
7672,142589261,142585444,"LINESTRING (8.525767699999999 47.3917758, 8.525869399999999 47.3918748, 8.5260417 47.3920829, 8.526065600000001 47.3921118)",residential,1,43.619,Leutholdstrasse,False,30
7673,142589265,4280557277,"LINESTRING (8.5280538 47.39073, 8.5284975 47.3913741)",residential,1,79.026,Dammstrasse,False,30
7674,142589265,29271871,"LINESTRING (8.5280538 47.39073, 8.5279566 47.3905902, 8.527932099999999 47.390555, 8.5279001 47.390509)",residential,1,27.162000000000003,Dammstrasse,False,30
7675,142589265,142589261,"LINESTRING (8.5280538 47.39073, 8.5280041 47.3907504, 8.5276496 47.3908962, 8.5271121 47.3911123, 8.5268657 47.391239, 8.526605200000001 47.3913883, 8.526343300000001 47.3915108, 8.5262745 47.3915705, 8.526225 47.3915988, 8.525767699999999 47.3917758)",residential,1,208.557,Burgstrasse,False,30
7676,26852721,102394788,"LINESTRING (8.5415527 47.3866805, 8.5415013 47.3866593, 8.5413598 47.3866008, 8.541070899999999 47.3864828, 8.540700599999999 47.3863201)",residential,,75.648,Kinkelstrasse,True,30
7677,26852721,102400566,"LINESTRING (8.5415527 47.3866805, 8.5415049 47.3867545, 8.5414143 47.3868914, 8.5412506 47.3871434, 8.541079999999999 47.3874056, 8.540979500000001 47.3875683, 8.54092 47.3876847, 8.540744800000001 47.3880882)",tertiary,,168.205,Weinbergstrasse,False,50
7678,26852721,26852723,"LINESTRING (8.5415527 47.3866805, 8.5415872 47.3866284, 8.5417828 47.3863333, 8.542005899999999 47.3859906, 8.5422463 47.3856239, 8.5422802 47.3855721, 8.542335 47.3854883)",tertiary,2,145.061,Weinbergstrasse,False,50
7679,26852723,30826215,"LINESTRING (8.542335 47.3854883, 8.5422066 47.3854545, 8.5416486 47.3852864)",residential,2,56.352,Ottikerstrasse,False,30
7680,26852723,30826221,"LINESTRING (8.542335 47.3854883, 8.542432 47.38551, 8.542945400000001 47.3855933, 8.5436537 47.385708)",residential,1,102.266,Ottikerstrasse,True,30
7681,26852723,26852721,"LINESTRING (8.542335 47.3854883, 8.5422802 47.3855721, 8.5422463 47.3856239, 8.542005899999999 47.3859906, 8.5417828 47.3863333, 8.5415872 47.3866284, 8.5415527 47.3866805)",tertiary,2,145.06099999999998,Weinbergstrasse,False,50
7682,26852723,109620010,"LINESTRING (8.542335 47.3854883, 8.5423869 47.3854104, 8.5424332 47.3853405, 8.542910300000001 47.3846276, 8.542974900000001 47.3845266)",tertiary,2,117.289,Weinbergstrasse,False,50
7683,26852729,102394788,"LINESTRING (8.540516999999999 47.3862454, 8.540700599999999 47.3863201)",residential,,16.126,Kinkelstrasse,False,30
7684,26852729,5134801203,"LINESTRING (8.540516999999999 47.3862454, 8.5399102 47.3860605, 8.539794799999999 47.3860436)",residential,,58.985,Kinkelstrasse,False,30
7685,26852729,109622536,"LINESTRING (8.540516999999999 47.3862454, 8.5404967 47.3862753, 8.539936000000001 47.3871491)",residential,,109.59500000000001,Beckenhofstrasse,True,30
7686,26852730,129973212,"LINESTRING (8.542582299999999 47.3870161, 8.5432256 47.3873581)",residential,1,61.576,Kinkelstrasse,False,30
7687,26852730,5557062023,"LINESTRING (8.542582299999999 47.3870161, 8.542325699999999 47.3873896, 8.542210300000001 47.3875504, 8.5421283 47.3876647)",residential,,79.81200000000001,Turnerstrasse,False,30
7688,26852730,26852721,"LINESTRING (8.542582299999999 47.3870161, 8.5421029 47.3868633, 8.542029899999999 47.3868401, 8.5416063 47.3866989, 8.5415527 47.3866805)",residential,,86.031,Kinkelstrasse,True,30
7689,256097759,292370997,"LINESTRING (8.514891799999999 47.4312046, 8.514132 47.4310021, 8.513601299999999 47.4308334, 8.5134273 47.4307816, 8.5132493 47.4307383, 8.5131263 47.4307108, 8.5129833 47.4306865, 8.512815099999999 47.4306654, 8.512625999999999 47.4306442, 8.5124905 47.4306292, 8.51235 47.4306069)",motorway_link,,203.37,,True,
7690,256097759,256097518,"LINESTRING (8.514891799999999 47.4312046, 8.514135700000001 47.4309443, 8.513463399999999 47.4307177, 8.513164700000001 47.4306133, 8.512393400000001 47.4303692, 8.5113147 47.4300038, 8.5100566 47.4295826, 8.5092272 47.4293167, 8.5087891 47.4291801, 8.5083152 47.4290344)",motorway,3,550.485,,True,100
7691,292601327,60028265,"LINESTRING (8.5072685 47.4133581, 8.5075483 47.4131107, 8.5076225 47.4130452)",living_street,,43.819,Lerchenberg,False,20
7692,94879223,30064426,"LINESTRING (8.506088699999999 47.4182373, 8.506095200000001 47.4183029, 8.506110899999999 47.4183481, 8.5062055 47.4185653, 8.506228699999999 47.4186242, 8.506257 47.4186961, 8.5063472 47.418911, 8.5064549 47.4191085)",tertiary,"['2', '3']",100.954,Schauenbergstrasse,False,30
7693,94879223,109473014,"LINESTRING (8.506088699999999 47.4182373, 8.506112699999999 47.4181436, 8.5061768 47.4180576, 8.5062468 47.4179852, 8.506332499999999 47.4179133, 8.5067831 47.417532, 8.506881099999999 47.4174439, 8.5069289 47.4173804, 8.506961 47.4173202, 8.506972599999999 47.4171992)",tertiary,"['2', '3']",136.24599999999998,Schauenbergstrasse,False,30
7694,94879223,455601722,"LINESTRING (8.506088699999999 47.4182373, 8.506005500000001 47.4182292, 8.5059071 47.4182179, 8.5058507 47.4181961, 8.5057864 47.4181598, 8.505650899999999 47.4180899, 8.505422299999999 47.4179899)",residential,1,58.322,Holderbachweg,False,"['30', '50']"
