,osmid,geometry
256181099,256181099,POINT (-87.64636299999999 41.8416654)
256181100,256181100,POINT (-87.64626819999999 41.8380407)
261161831,261161831,POINT (-87.6492887 41.8286395)
256181102,256181102,POINT (-87.6461047 41.8307513)
261161832,261161832,POINT (-87.6492791 41.8276022)
256181104,256181104,POINT (-87.6459301 41.8234517)
256181107,256181107,POINT (-87.6455409 41.8088816)
261161842,261161842,POINT (-87.6468545 41.7214662)
261161840,261161840,POINT (-87.64695500000001 41.724907)
261161843,261161843,POINT (-87.6466557 41.7141625)
261161844,261161844,POINT (-87.6465168 41.7087026)
261161845,261161845,POINT (-87.64640970000001 41.7050708)
261161846,261161846,POINT (-87.6463559 41.703244)
261161847,261161847,POINT (-87.64630219999999 41.7014232)
261161853,261161853,POINT (-87.649947 41.8580584)
261161854,261161854,POINT (-87.6499271 41.85737)
261161855,261161855,POINT (-87.6499068 41.856679)
261161856,261161856,POINT (-87.6498739 41.8552895)
256181119,256181119,POINT (-87.6453504 41.8015932)
256181121,256181121,POINT (-87.64515400000001 41.7939363)
305910829,305910829,POINT (-87.72170749999999 41.9610303)
261161864,261161864,POINT (-87.6450068 41.6610988)
261161865,261161865,POINT (-87.64490410000001 41.6584505)
261161866,261161866,POINT (-87.6489466 41.7997293)
261161867,261161867,POINT (-87.6488853 41.7977896)
261161868,261161868,POINT (-87.6484233 41.7797129)
261161870,261161870,POINT (-87.64833419999999 41.7760657)
261161871,261161871,POINT (-87.6482879 41.774248)
261161869,261161869,POINT (-87.6484088 41.7790765)
261161872,261161872,POINT (-87.6481459 41.7687936)
261161873,261161873,POINT (-87.6480948 41.7669693)
261161874,261161874,POINT (-87.6480464 41.7651574)
261161875,261161875,POINT (-87.6480052 41.7633332)
261161876,261161876,POINT (-87.6479569 41.7615187)
261161877,261161877,POINT (-87.6479114 41.7596944)
261161878,261161878,POINT (-87.6478838 41.7583264)
261161880,261161880,POINT (-87.64680439999999 41.7193004)
261161879,261161879,POINT (-87.64685780000001 41.7209365)
261161881,261161881,POINT (-87.6467573 41.7175831)
261161882,261161882,POINT (-87.6466951 41.7150812)
261161883,261161883,POINT (-87.6448403 41.6932284)
261161885,261161885,POINT (-87.6460293 41.6923142)
261161884,261161884,POINT (-87.6460398 41.6927723)
261161886,261161886,POINT (-87.6459593 41.6904916)
712836013,712836013,POINT (-87.6840989 41.7952409)
418448311,418448311,POINT (-87.7354138 41.7930975)
6745293756,6745293756,POINT (-87.70381209999999 41.9174338)
6745293761,6745293761,POINT (-87.7039436 41.9174325)
6745293765,6745293765,POINT (-87.70527939999999 41.917418)
368378838,368378838,POINT (-87.6560557 41.7826893)
6745293781,6745293781,POINT (-87.7052176 41.9174186)
1996293162,1996293162,POINT (-87.7778936 41.9899479)
261162154,261162154,POINT (-87.6512257 41.7938435)
261162155,261162155,POINT (-87.65118870000001 41.792402)
261162156,261162156,POINT (-87.65113289999999 41.7905895)
261162157,261162157,POINT (-87.6510936 41.7887609)
261162159,261162159,POINT (-87.65104839999999 41.786952)
261162160,261162160,POINT (-87.6509973 41.7851231)
261162161,261162161,POINT (-87.6509195 41.7814664)
261162162,261162162,POINT (-87.65086909999999 41.7796747)
261162164,261162164,POINT (-87.65077479999999 41.7760348)
261162165,261162165,POINT (-87.65072619999999 41.7742103)
261162166,261162166,POINT (-87.6505686 41.7687617)
261162167,261162167,POINT (-87.65051920000001 41.7669328)
261162168,261162168,POINT (-87.6504691 41.7651158)
261162169,261162169,POINT (-87.65040740000001 41.7632956)
261162170,261162170,POINT (-87.6503718 41.7614842)
261162171,261162171,POINT (-87.65033459999999 41.7596567)
261162173,261162173,POINT (-87.6502845 41.7576464)
261162174,261162174,POINT (-87.6502399 41.7560038)
261162175,261162175,POINT (-87.6501414 41.7523779)
261162176,261162176,POINT (-87.6500959 41.7505457)
261162177,261162177,POINT (-87.65005979999999 41.7487367)
261162178,261162178,POINT (-87.6499675 41.7450945)
261162179,261162179,POINT (-87.64990760000001 41.7432634)
261162180,261162180,POINT (-87.6498624 41.7414512)
261162181,261162181,POINT (-87.6498168 41.7396299)
261162182,261162182,POINT (-87.6497074 41.7359944)
261162183,261162183,POINT (-87.6496612 41.7341618)
305910893,305910893,POINT (-87.7229356 41.9610155)
261162185,261162185,POINT (-87.64954880000001 41.7305126)
261162186,261162186,POINT (-87.6494926 41.7286906)
261162187,261162187,POINT (-87.6494434 41.7268704)
261162188,261162188,POINT (-87.6522904 41.8352412)
261162189,261162189,POINT (-87.65220770000001 41.8320379)
261162193,261162193,POINT (-87.6491036 41.7139806)
261162194,261162194,POINT (-87.6489614 41.7086793)
261162195,261162195,POINT (-87.6492284 41.7192638)
261162196,261162196,POINT (-87.6491833 41.7175569)
261162197,261162197,POINT (-87.6491607 41.7167045)
261162198,261162198,POINT (-87.64912289999999 41.7149559)
261162199,261162199,POINT (-87.6514645 41.8033354)
261162200,261162200,POINT (-87.6514174 41.8015051)
261162201,261162201,POINT (-87.6513753 41.7996599)
261162202,261162202,POINT (-87.65133179999999 41.7978627)
261162203,261162203,POINT (-87.65128470000001 41.7960456)
261162204,261162204,POINT (-87.6512522 41.7942298)
261162205,261162205,POINT (-87.6483741 41.689445)
261162206,261162206,POINT (-87.64831820000001 41.6876445)
261162207,261162207,POINT (-87.6482642 41.6859034)
261162208,261162208,POINT (-87.64823610000001 41.6849968)
261162209,261162209,POINT (-87.6481773 41.6831785)
261162211,261162211,POINT (-87.6534456 41.8598131)
261162212,261162212,POINT (-87.65341669999999 41.8588806)
261162213,261162213,POINT (-87.6533842 41.8580079)
261162214,261162214,POINT (-87.6532109 41.8580101)
261162215,261162215,POINT (-87.65319580000001 41.8573228)
261162216,261162216,POINT (-87.6531633 41.8566353)
261162217,261162217,POINT (-87.6531241 41.8552434)
261162218,261162218,POINT (-87.6531045 41.8545505)
261162219,261162219,POINT (-87.65308469999999 41.8538488)
305910904,305910904,POINT (-87.7204933 41.9610449)
368379150,368379150,POINT (-87.647329 41.7840749)
261162252,261162252,POINT (-87.6553017 41.9050579)
261162253,261162253,POINT (-87.65634489999999 41.9045648)
305910909,305910909,POINT (-87.71925659999999 41.9610599)
305910915,305910915,POINT (-87.71803629999999 41.9610746)
2392393078,2392393078,POINT (-87.6183793 41.8484977)
2392393079,2392393079,POINT (-87.6188434 41.8484987)
261162370,261162370,POINT (-87.6543274 41.9154412)
261162379,261162379,POINT (-87.8048362 41.9700994)
261162380,261162380,POINT (-87.804732 41.9763421)
261162381,261162381,POINT (-87.8047205 41.9771207)
261162382,261162382,POINT (-87.8047091 41.9778949)
261162383,261162383,POINT (-87.804669 41.980619)
261162384,261162384,POINT (-87.8046496 41.981933)
261162457,261162457,POINT (-87.6712565 41.8923748)
261162497,261162497,POINT (-87.6339035 41.7188687)
261162498,261162498,POINT (-87.635875 41.718837)
261162513,261162513,POINT (-87.6889549 41.7500737)
261162514,261162514,POINT (-87.6889345 41.74911)
261162515,261162515,POINT (-87.6889152 41.7481936)
261162516,261162516,POINT (-87.688896 41.747285)
261162517,261162517,POINT (-87.6888574 41.7454604)
261162518,261162518,POINT (-87.6888381 41.744547)
261162519,261162519,POINT (-87.6887996 41.7427237)
261162521,261162521,POINT (-87.69216249999999 41.8645709)
261162522,261162522,POINT (-87.6920363 41.8633666)
261162523,261162523,POINT (-87.6920233 41.8627707)
261162524,261162524,POINT (-87.692024 41.8617849)
261162525,261162525,POINT (-87.6920245 41.8611052)
261162526,261162526,POINT (-87.6900469 41.7901176)
261162527,261162527,POINT (-87.6899966 41.788298)
261162528,261162528,POINT (-87.68994600000001 41.7864644)
261162529,261162529,POINT (-87.6898958 41.7846502)
261162530,261162530,POINT (-87.689795 41.7810011)
261162531,261162531,POINT (-87.6897439 41.7791691)
261162532,261162532,POINT (-87.6896388 41.7754866)
261162533,261162533,POINT (-87.6895877 41.7736934)
261162535,261162535,POINT (-87.68825940000001 41.7045037)
261162537,261162537,POINT (-87.6881954 41.702672)
261162536,261162536,POINT (-87.68822780000001 41.7035979)
261162538,261162538,POINT (-87.68813129999999 41.7008384)
261162540,261162540,POINT (-87.68806789999999 41.6990242)
261162550,261162550,POINT (-87.6879414 41.7108818)
261162545,261162545,POINT (-87.68800210000001 41.7127046)
261162554,261162554,POINT (-87.68788069999999 41.70906)
418448957,418448957,POINT (-87.7354824 41.7952687)
261162562,261162562,POINT (-87.6878202 41.7072419)
261162563,261162563,POINT (-87.6903867 41.8028789)
261162564,261162564,POINT (-87.6903382 41.8010477)
261162565,261162565,POINT (-87.6902899 41.7992278)
261162566,261162566,POINT (-87.69024159999999 41.7974063)
261162567,261162567,POINT (-87.6901933 41.7955831)
261162568,261162568,POINT (-87.6900892 41.7919354)
261162569,261162569,POINT (-87.68944689999999 41.7682431)
261162570,261162570,POINT (-87.68940019999999 41.7664269)
261162571,261162571,POINT (-87.6893534 41.7646036)
261162572,261162572,POINT (-87.68930349999999 41.7627763)
261162573,261162573,POINT (-87.6892598 41.7609677)
261162580,261162580,POINT (-87.6906877 41.8137947)
261162581,261162581,POINT (-87.6906422 41.8119816)
261162582,261162582,POINT (-87.6905873 41.8101359)
261162575,261162575,POINT (-87.6908328 41.8219552)
261162576,261162576,POINT (-87.6908143 41.8211387)
261162577,261162577,POINT (-87.6907741 41.8196048)
261162578,261162578,POINT (-87.6908153 41.8174215)
261162579,261162579,POINT (-87.69075100000001 41.8156089)
261162584,261162584,POINT (-87.6875405 41.6990303)
261162585,261162585,POINT (-87.6874905 41.69721)
261162586,261162586,POINT (-87.68736920000001 41.6935577)
261162587,261162587,POINT (-87.68731099999999 41.691736)
261162588,261162588,POINT (-87.68725569999999 41.6899138)
261162594,261162594,POINT (-87.60588919999999 41.8224225)
261162596,261162596,POINT (-87.60586290000001 41.8214871)
261162597,261162597,POINT (-87.6048211 41.819499)
261162598,261162598,POINT (-87.60473279999999 41.8186624)
261162599,261162599,POINT (-87.6046632 41.8179644)
261162600,261162600,POINT (-87.60453080000001 41.8168379)
261162601,261162601,POINT (-87.6044998 41.8150192)
261162602,261162602,POINT (-87.6044459 41.8132091)
261162603,261162603,POINT (-87.60440749999999 41.8113861)
261162604,261162604,POINT (-87.60438259999999 41.8095624)
261162607,261162607,POINT (-87.60434100000001 41.8077514)
261162610,261162610,POINT (-87.6042563 41.8041141)
261162622,261162622,POINT (-87.60377219999999 41.8041088)
261162623,261162623,POINT (-87.6038393 41.807732)
261162624,261162624,POINT (-87.6038902 41.8095699)
261162625,261162625,POINT (-87.60392330000001 41.8113859)
261162626,261162626,POINT (-87.6039619 41.8131992)
4332494927,4332494927,POINT (-87.6831103 41.9541023)
261162638,261162638,POINT (-87.60405489999999 41.8168443)
261162642,261162642,POINT (-87.6041846 41.817971)
261162646,261162646,POINT (-87.60533390000001 41.8214642)
258016969,258016969,POINT (-87.6224114 41.8478913)
4416931577,4416931577,POINT (-87.7572054 41.9971641)
258017050,258017050,POINT (-87.6268182 41.8473199)
258017072,258017072,POINT (-87.6311436 41.8529346)
5902763826,5902763826,POINT (-87.7090614 42.0119866)
261162873,261162873,POINT (-87.7914612 41.9909299)
261162874,261162874,POINT (-87.79341839999999 41.9920204)
261162875,261162875,POINT (-87.79537620000001 41.9931113)
261162889,261162889,POINT (-87.7633356 41.8872744)
261162890,261162890,POINT (-87.7651067 41.8872065)
261162891,261162891,POINT (-87.7676623 41.8871713)
261162893,261162893,POINT (-87.7720209 41.8871112)
261162894,261162894,POINT (-87.7734505 41.8870982)
261162892,261162892,POINT (-87.7683894 41.8871613)
3480660507,3480660507,POINT (-87.544467 41.751222)
261162981,261162981,POINT (-87.6081573 41.723851)
261162982,261162982,POINT (-87.6069274 41.7232866)
261162983,261162983,POINT (-87.6044919 41.7225638)
261162984,261162984,POINT (-87.6142804 41.7269328)
261162987,261162987,POINT (-87.616726 41.7279663)
418449389,418449389,POINT (-87.7355024 41.7959584)
261163031,261163031,POINT (-87.7036537 41.839081)
261163033,261163033,POINT (-87.7060953 41.8390401)
261163035,261163035,POINT (-87.7085496 41.8389929)
261163038,261163038,POINT (-87.7134192 41.8389092)
261163039,261163039,POINT (-87.71465120000001 41.838889)
261163041,261163041,POINT (-87.7183187 41.8388294)
261163040,261163040,POINT (-87.717084 41.8388473)
261163042,261163042,POINT (-87.71951079999999 41.8388107)
261163043,261163043,POINT (-87.72074069999999 41.8387934)
261163048,261163048,POINT (-87.726832 41.8386975)
261163049,261163049,POINT (-87.7280363 41.8386895)
261163050,261163050,POINT (-87.7292558 41.8386706)
261163051,261163051,POINT (-87.7304731 41.8386655)
261163045,261163045,POINT (-87.7231819 41.8387522)
261163052,261163052,POINT (-87.7316881 41.8386425)
261163047,261163047,POINT (-87.7256201 41.838709)
261163053,261163053,POINT (-87.7329076 41.8386245)
261163054,261163054,POINT (-87.7353324 41.8386006)
261163055,261163055,POINT (-87.73654329999999 41.8385809)
261163056,261163056,POINT (-87.7380477 41.8385406)
261163060,261163060,POINT (-87.63903380000001 41.8399558)
261163061,261163061,POINT (-87.64025100000001 41.8399412)
261163062,261163062,POINT (-87.64267769999999 41.8399122)
261163063,261163063,POINT (-87.6438905 41.8398976)
261163059,261163059,POINT (-87.6378247 41.8399703)
261163058,261163058,POINT (-87.6372787 41.8399769)
261163066,261163066,POINT (-87.6329252 41.8397036)
261163067,261163067,POINT (-87.6364074 41.8396498)
2565051782,2565051782,POINT (-87.65975 41.9062112)
368379984,368379984,POINT (-87.6452287 41.7969327)
368379996,368379996,POINT (-87.640401 41.7944029)
368379997,368379997,POINT (-87.6414992 41.7940019)
368379999,368379999,POINT (-87.6439323 41.7939582)
368380000,368380000,POINT (-87.63635290000001 41.7899333)
368380001,368380001,POINT (-87.635593 41.7941078)
368380107,368380107,POINT (-87.6342226 41.7945045)
368380108,368380108,POINT (-87.63415620000001 41.7941336)
368380110,368380110,POINT (-87.6329973 41.7941544)
368380111,368380111,POINT (-87.6330074 41.7945215)
368380113,368380113,POINT (-87.63198680000001 41.8018191)
5126031575,5126031575,POINT (-87.71688229999999 41.7385924)
1257572575,1257572575,POINT (-87.66579110000001 42.022642)
1257572592,1257572592,POINT (-87.6668154 42.0222514)
26794508,26794508,POINT (-87.6448249 41.9520919)
5970397467,5970397467,POINT (-87.68151659999999 41.881287)
5970397468,5970397468,POINT (-87.6815304 41.8812061)
5970397470,5970397470,POINT (-87.6805255 41.8812204)
539035935,539035935,POINT (-87.6220843 41.8436181)
5970397471,5970397471,POINT (-87.680528 41.8812978)
5970397472,5970397472,POINT (-87.6790841 41.8812408)
5970397473,5970397473,POINT (-87.6778662 41.8813059)
258017656,258017656,POINT (-87.6311528 41.850453)
261163423,261163423,POINT (-87.63428020000001 41.8989874)
261163426,261163426,POINT (-87.6372697 41.8989453)
261163428,261163428,POINT (-87.6387541 41.8989244)
261163429,261163429,POINT (-87.6406575 41.8991737)
261163430,261163430,POINT (-87.6412418 41.8991606)
261163431,261163431,POINT (-87.6418441 41.89915)
261154535,261154535,POINT (-87.7038311 41.9137508)
26794546,26794546,POINT (-87.6642174 41.9543601)
261163477,261163477,POINT (-87.70767499999999 41.8918965)
261163478,261163478,POINT (-87.70772100000001 41.8937099)
261163479,261163479,POINT (-87.7077606 41.8955462)
261163483,261163483,POINT (-87.7093577 41.957549)
261163484,261163484,POINT (-87.7094152 41.9593666)
261163486,261163486,POINT (-87.7095288 41.962996)
261163487,261163487,POINT (-87.7095703 41.9647026)
261163489,261163489,POINT (-87.70884839999999 41.9311313)
261163490,261163490,POINT (-87.7086589 41.9320304)
261163492,261163492,POINT (-87.7087884 41.9375048)
261163491,261163491,POINT (-87.70871080000001 41.9338787)
261163496,261163496,POINT (-87.7099559 41.9775629)
261163497,261163497,POINT (-87.71004550000001 41.9812309)
261163498,261163498,POINT (-87.70849560000001 41.911926)
261163499,261163499,POINT (-87.7085349 41.9136549)
261163501,261163501,POINT (-87.7086181 41.9155597)
261163504,261163504,POINT (-87.70909709999999 41.9484406)
261163505,261163505,POINT (-87.7091466 41.9502694)
261163506,261163506,POINT (-87.7091958 41.9520911)
261163508,261163508,POINT (-87.70929289999999 41.9557347)
261163509,261163509,POINT (-87.7096464 41.9666282)
261163502,261163502,POINT (-87.7086661 41.9173811)
261163511,261163511,POINT (-87.7097495 41.970263)
261163512,261163512,POINT (-87.70892379999999 41.9173782)
261163513,261163513,POINT (-87.70898819999999 41.9192009)
261163514,261163514,POINT (-87.7090398 41.9210449)
261163516,261163516,POINT (-87.70940589999999 41.9283439)
1317341694,1317341694,POINT (-87.64309919999999 41.761589)
261163520,261163520,POINT (-87.6246337 41.8165185)
261163523,261163523,POINT (-87.6197901 41.8165942)
261163525,261163525,POINT (-87.616522 41.8166453)
261163526,261163526,POINT (-87.6152733 41.8166661)
261163527,261163527,POINT (-87.6140889 41.8166859)
261163528,261163528,POINT (-87.6128659 41.8167063)
261163529,261163529,POINT (-87.6104132 41.8167472)
261163530,261163530,POINT (-87.6091837 41.8167677)
261163532,261163532,POINT (-87.6067122 41.8168089)
