,osmid,geometry
27256991,27256991,POINT (8.529297100000001 47.3726131)
27256996,27256996,POINT (8.5223522 47.3775955)
27256997,27256997,POINT (8.521394000000001 47.3779301)
27256999,27256999,POINT (8.5183564 47.3790522)
5480704170,5480704170,POINT (8.545556700000001 47.3904164)
27257009,27257009,POINT (8.4973326 47.3781118)
27257018,27257018,POINT (8.469232699999999 47.3893335)
27257019,27257019,POINT (8.4675332 47.3904575)
131852482,131852482,POINT (8.555668900000001 47.3811069)
1553983724,1553983724,POINT (8.5207841 47.3856146)
5183760624,5183760624,POINT (8.548805 47.3701631)
1745217800,1745217800,POINT (8.574950599999999 47.4088336)
101378333,101378333,POINT (8.5303258 47.3970216)
94693680,94693680,POINT (8.5762404 47.4027717)
177006944,177006944,POINT (8.522035799999999 47.3487119)
84470115,84470115,POINT (8.507556900000001 47.3641824)
84470117,84470117,POINT (8.5046591 47.3624601)
5103217031,5103217031,POINT (8.561068300000001 47.3672594)
5103217035,5103217035,POINT (8.562784499999999 47.365904)
5103217037,5103217037,POINT (8.5616378 47.3666352)
1931209103,1931209103,POINT (8.502510900000001 47.3968996)
34466208,34466208,POINT (8.552404599999999 47.3732927)
1553983909,1553983909,POINT (8.5205173 47.3855586)
84470185,84470185,POINT (8.507930200000001 47.3633666)
150530486,150530486,POINT (8.505835899999999 47.3635197)
132049334,132049334,POINT (8.558620700000001 47.3850143)
268036538,268036538,POINT (8.495452500000001 47.3676894)
109439452,109439452,POINT (8.5448763 47.4080079)
150530530,150530530,POINT (8.5045856 47.3649062)
74574330,74574330,POINT (8.5050267 47.3860742)
207219213,207219213,POINT (8.4897758 47.4085844)
207219232,207219232,POINT (8.490666600000001 47.407823)
154593829,154593829,POINT (8.559772799999999 47.3646313)
702999103,702999103,POINT (8.5288226 47.3768778)
73132607,73132607,POINT (8.5155218 47.3750164)
2681137730,2681137730,POINT (8.5081997 47.380802)
73132609,73132609,POINT (8.512229400000001 47.3731723)
73132610,73132610,POINT (8.5111308 47.3725559)
73132612,73132612,POINT (8.510392599999999 47.3721285)
2989353540,2989353540,POINT (8.577977199999999 47.3487177)
4182829650,4182829650,POINT (8.5432095 47.4109101)
146664030,146664030,POINT (8.485527599999999 47.4049148)
5637859947,5637859947,POINT (8.50465 47.403522)
132049524,132049524,POINT (8.557650799999999 47.3843204)
28961398,28961398,POINT (8.5391906 47.3677506)
28961405,28961405,POINT (8.534835899999999 47.3565563)
148499070,148499070,POINT (8.559990000000001 47.3600944)
28961408,28961408,POINT (8.5338469 47.3625029)
28961409,28961409,POINT (8.533636899999999 47.363103)
94890637,94890637,POINT (8.5432062 47.4230066)
4278971069,4278971069,POINT (8.5100517 47.3699586)
146926301,146926301,POINT (8.5571305 47.4256358)
301394660,301394660,POINT (8.4835025 47.3741358)
242412264,242412264,POINT (8.4984331 47.3637653)
242412267,242412267,POINT (8.496790900000001 47.3645261)
332589836,332589836,POINT (8.5038885 47.4200072)
1386801941,1386801941,POINT (8.5216774 47.3650006)
5637860124,5637860124,POINT (8.504260499999999 47.4008126)
379710255,379710255,POINT (8.5299546 47.3441319)
379841353,379841353,POINT (8.5575694 47.355954)
148499280,148499280,POINT (8.5615004 47.3602489)
379841375,379841375,POINT (8.5588742 47.356407)
321252196,321252196,POINT (8.494367199999999 47.3799394)
321252198,321252198,POINT (8.4955613 47.3808095)
2013653867,2013653867,POINT (8.5460122 47.4001628)
379841398,379841398,POINT (8.5581283 47.3561463)
242412426,242412426,POINT (8.4844685 47.3719972)
242412427,242412427,POINT (8.4856637 47.3716045)
242412428,242412428,POINT (8.487108900000001 47.3709411)
242412430,242412430,POINT (8.4919581 47.36791)
242412434,242412434,POINT (8.4930349 47.3687201)
70708114,70708114,POINT (8.536359900000001 47.4141272)
242412474,242412474,POINT (8.4876743 47.3713652)
261614545,261614545,POINT (8.5331589 47.3642376)
261614546,261614546,POINT (8.5335863 47.3633747)
561245163,561245163,POINT (8.550931800000001 47.3573997)
292219947,292219947,POINT (8.5116747 47.4246478)
292219949,292219949,POINT (8.5118422 47.4246741)
267185210,267185210,POINT (8.514324500000001 47.3604781)
430042173,430042173,POINT (8.486396600000001 47.4301448)
242412614,242412614,POINT (8.485100600000001 47.3709628)
453763,453763,POINT (8.477262700000001 47.397642)
453768,453768,POINT (8.4843251 47.3953193)
131984532,131984532,POINT (8.5559151 47.3725557)
453805,453805,POINT (8.508399000000001 47.3850769)
453810,453810,POINT (8.506074 47.3832167)
453814,453814,POINT (8.5092347 47.3818948)
453816,453816,POINT (8.512588900000001 47.3805447)
453818,453818,POINT (8.515831800000001 47.37954)
344911034,344911034,POINT (8.5572479 47.3648598)
453828,453828,POINT (8.516837799999999 47.3749856)
344911047,344911047,POINT (8.5579009 47.3639433)
6921082576,6921082576,POINT (8.591473799999999 47.4064774)
453833,453833,POINT (8.519610999999999 47.3727277)
150531280,150531280,POINT (8.506216200000001 47.3632737)
453882,453882,POINT (8.527654699999999 47.3312694)
131984636,131984636,POINT (8.5575464 47.3734094)
131984651,131984651,POINT (8.554896299999999 47.3720172)
148499743,148499743,POINT (8.5616954 47.3601028)
261614885,261614885,POINT (8.5246581 47.3539141)
108195125,108195125,POINT (8.5390189 47.4018047)
267840841,267840841,POINT (8.5322248 47.3501171)
147582298,147582298,POINT (8.475293499999999 47.384578)
147582300,147582300,POINT (8.4760925 47.3841946)
4520340832,4520340832,POINT (8.5289223 47.3840483)
92204395,92204395,POINT (8.4833143 47.3907377)
1583607177,1583607177,POINT (8.510793100000001 47.358931)
92990893,92990893,POINT (8.5366705 47.3852394)
88993262,88993262,POINT (8.535999800000001 47.3737678)
1742138868,1742138868,POINT (8.5647754 47.4101975)
5297597984,5297597984,POINT (8.5294721 47.3763455)
514256420,514256420,POINT (8.5246704 47.3948532)
148500001,148500001,POINT (8.562570600000001 47.3597866)
1595600424,1595600424,POINT (8.5628549 47.3833755)
455601722,455601722,POINT (8.505422299999999 47.4179899)
455601785,455601785,POINT (8.5045351 47.4173431)
117108418,117108418,POINT (8.536390900000001 47.4000576)
452652739,452652739,POINT (8.5175655 47.3913059)
4032163524,4032163524,POINT (8.5191675 47.3871303)
250550176,250550176,POINT (8.4716284 47.3877501)
5562298102,5562298102,POINT (8.521965700000001 47.3943532)
101379837,101379837,POINT (8.5384464 47.3919021)
1602416382,1602416382,POINT (8.52999 47.3348663)
131985201,131985201,POINT (8.555715599999999 47.3695756)
131985202,131985202,POINT (8.5550031 47.370398)
131985206,131985206,POINT (8.5545829 47.3708644)
130244016,130244016,POINT (8.5527604 47.3866475)
130244024,130244024,POINT (8.552699799999999 47.3886971)
5414514571,5414514571,POINT (8.4781435 47.4048382)
6251737018,6251737018,POINT (8.5119326 47.4299481)
92204995,92204995,POINT (8.4867326 47.3926166)
2348675032,2348675032,POINT (8.4901059 47.37599)
92205021,92205021,POINT (8.487224599999999 47.3945061)
109637609,109637609,POINT (8.538676600000001 47.3885191)
109637610,109637610,POINT (8.5380535 47.3882999)
88993782,88993782,POINT (8.531806899999999 47.3696601)
88993783,88993783,POINT (8.531306300000001 47.370024)
88993792,88993792,POINT (8.532051600000001 47.3705763)
354611204,354611204,POINT (8.567402700000001 47.4025117)
1702752268,1702752268,POINT (8.4988317 47.3703927)
1137176597,1137176597,POINT (8.557845 47.3569593)
354611229,354611229,POINT (8.567551999999999 47.4038212)
132050990,132050990,POINT (8.5578091 47.3843867)
92205112,92205112,POINT (8.486774499999999 47.3940234)
92205119,92205119,POINT (8.4834785 47.3933691)
3883200576,3883200576,POINT (8.530354000000001 47.3280932)
92205121,92205121,POINT (8.4827025 47.3954596)
92205123,92205123,POINT (8.483954799999999 47.3941589)
500101202,500101202,POINT (8.545859699999999 47.4100501)
353235046,353235046,POINT (8.4849625 47.3913018)
353235049,353235049,POINT (8.484403 47.390474)
78206050,78206050,POINT (8.5508749 47.4142055)
101380259,101380259,POINT (8.535914399999999 47.3934699)
101380260,101380260,POINT (8.5353162 47.3940242)
101380266,101380266,POINT (8.533592000000001 47.3964953)
154595509,154595509,POINT (8.555256200000001 47.3644497)
261615803,261615803,POINT (8.523294 47.3491562)
443216068,443216068,POINT (8.5303451 47.382216)
443216069,443216069,POINT (8.5309656 47.3829279)
443216070,443216070,POINT (8.5316685 47.3833711)
443216071,443216071,POINT (8.532558399999999 47.3839301)
5277479164,5277479164,POINT (8.538966800000001 47.4083593)
3388338513,3388338513,POINT (8.518047899999999 47.3644089)
112980330,112980330,POINT (8.511218 47.3680493)
5414515051,5414515051,POINT (8.490759300000001 47.4024482)
1701114268,1701114268,POINT (8.5531781 47.3703724)
27586996,27586996,POINT (8.5524276 47.3632224)
27586998,27586998,POINT (8.550967 47.3637725)
27587000,27587000,POINT (8.5537106 47.3635177)
27587001,27587001,POINT (8.553343699999999 47.3631301)
27587003,27587003,POINT (8.5518141 47.3641907)
27587002,27587002,POINT (8.552960499999999 47.3628211)
919728579,919728579,POINT (8.554461399999999 47.3577751)
379843026,379843026,POINT (8.558876400000001 47.3543275)
150532597,150532597,POINT (8.5059963 47.3631221)
26997269,26997269,POINT (8.5602299 47.3682396)
150532632,150532632,POINT (8.5060196 47.3611853)
261616156,261616156,POINT (8.5257053 47.3519139)
256438830,256438830,POINT (8.4970678 47.4237548)
256438831,256438831,POINT (8.496669799999999 47.4237834)
151345941,151345941,POINT (8.595908700000001 47.3558604)
2967138908,2967138908,POINT (8.5227553 47.3911592)
147583589,147583589,POINT (8.4777196 47.3833898)
261616249,261616249,POINT (8.5255907 47.3510039)
5414515353,5414515353,POINT (8.4924581 47.402611)
5432865458,5432865458,POINT (8.5354157 47.4007837)
161608384,161608384,POINT (8.492507700000001 47.3921856)
109638376,109638376,POINT (8.537280600000001 47.3900879)
455416,455416,POINT (8.5289834 47.3301213)
549319415,549319415,POINT (8.5322902 47.3657957)
549319416,549319416,POINT (8.532383599999999 47.3658761)
102363906,102363906,POINT (8.541842900000001 47.3940799)
102363908,102363908,POINT (8.5431852 47.3964085)
546697998,546697998,POINT (8.557140499999999 47.3642438)
546698007,546698007,POINT (8.564716199999999 47.3634652)
34403108,34403108,POINT (8.522977600000001 47.3600508)
102363981,102363981,POINT (8.542062899999999 47.3966402)
455507,455507,POINT (8.5242097 47.3709005)
455508,455508,POINT (8.523608400000001 47.3710713)
177009489,177009489,POINT (8.522453000000001 47.348354)
177009495,177009495,POINT (8.5243997 47.3497444)
92205914,92205914,POINT (8.494590799999999 47.3922304)
455518,455518,POINT (8.519035000000001 47.3743428)
455526,455526,POINT (8.5194998 47.378638)
443216742,443216742,POINT (8.5319603 47.3826096)
443216743,443216743,POINT (8.5312725 47.3831224)
455528,455528,POINT (8.5206743 47.380119)
455535,455535,POINT (8.5180551 47.3811484)
455539,455539,POINT (8.5165632 47.381861)
455546,455546,POINT (8.5138845 47.3831146)
112980859,112980859,POINT (8.510928399999999 47.3680454)
455570,455570,POINT (8.511374699999999 47.3893925)
34403221,34403221,POINT (8.5354185 47.3435491)
5103416228,5103416228,POINT (8.5645604 47.365291)
455590,455590,POINT (8.5024669 47.392682)
455598,455598,POINT (8.4949206 47.3936351)
150533050,150533050,POINT (8.5071896 47.3618977)
92206020,92206020,POINT (8.493323699999999 47.3937774)
660206535,660206535,POINT (8.5421464 47.3988387)
256439281,256439281,POINT (8.5310291 47.3624073)
150533114,150533114,POINT (8.5100006 47.3584572)
150533122,150533122,POINT (8.506570200000001 47.3614676)
1615721471,1615721471,POINT (8.481617099999999 47.3855135)
1615721484,1615721484,POINT (8.4772623 47.3879294)
131855390,131855390,POINT (8.5555644 47.3775889)
1770648607,1770648607,POINT (8.539900299999999 47.4104855)
1281881139,1281881139,POINT (8.549429200000001 47.3883765)
4975621202,4975621202,POINT (8.578028700000001 47.352978)
7248016479,7248016479,POINT (8.522799300000001 47.3670468)
7248016480,7248016480,POINT (8.522161799999999 47.3663091)
497218677,497218677,POINT (8.523887 47.3372715)
497218679,497218679,POINT (8.5239484 47.3364074)
92206206,92206206,POINT (8.4936168 47.3969933)
5434963071,5434963071,POINT (8.5662571 47.3752514)
150533251,150533251,POINT (8.505323499999999 47.3583444)
150533252,150533252,POINT (8.507611499999999 47.3593766)
85783703,85783703,POINT (8.507433499999999 47.4188165)
109638807,109638807,POINT (8.5362974 47.3900663)
27587739,27587739,POINT (8.552354599999999 47.3637894)
27587740,27587740,POINT (8.5529495 47.3641348)
27587743,27587743,POINT (8.5538148 47.3642267)
27587746,27587746,POINT (8.551747600000001 47.3629968)
27587747,27587747,POINT (8.554312899999999 47.3615747)
27587752,27587752,POINT (8.553788000000001 47.3620566)
27587751,27587751,POINT (8.5533982 47.3607339)
27587758,27587758,POINT (8.552989999999999 47.361221)
27587760,27587760,POINT (8.5527502 47.3617967)
27587761,27587761,POINT (8.5484914 47.3607893)
27587759,27587759,POINT (8.552522400000001 47.3612056)
27587765,27587765,POINT (8.549864899999999 47.361103)
27587771,27587771,POINT (8.5481465 47.3613079)
27587773,27587773,POINT (8.548291799999999 47.3607435)
500954306,500954306,POINT (8.5635704 47.4157113)
108197060,108197060,POINT (8.543727199999999 47.4010757)
1281881307,1281881307,POINT (8.550606200000001 47.3891307)
150533416,150533416,POINT (8.5036366 47.3599651)
60028264,60028264,POINT (8.508023400000001 47.4126908)
60028265,60028265,POINT (8.5076225 47.4130452)
60028266,60028266,POINT (8.5072604 47.4128596)
92206459,92206459,POINT (8.4948338 47.3985273)
268039549,268039549,POINT (8.496797300000001 47.3682244)
268039552,268039552,POINT (8.501314900000001 47.3689103)
92206476,92206476,POINT (8.4940123 47.3978744)
3483825600,3483825600,POINT (8.5367429 47.37973)
112981617,112981617,POINT (8.5083313 47.3696539)
283047564,283047564,POINT (8.475406599999999 47.4139635)
5295634064,5295634064,POINT (8.5547378 47.3693742)
5295634075,5295634075,POINT (8.5547691 47.3692731)
5032375966,5032375966,POINT (8.538647599999999 47.4216614)
5032375968,5032375968,POINT (8.538422799999999 47.4216149)
5032375969,5032375969,POINT (8.5382456 47.4216088)
5295634082,5295634082,POINT (8.553739800000001 47.3695418)
34404006,34404006,POINT (8.5334389 47.3633744)
5032375972,5032375972,POINT (8.5378699 47.421416)
5032375974,5032375974,POINT (8.538230199999999 47.421492)
5032375975,5032375975,POINT (8.5384917 47.4211943)
5032375977,5032375977,POINT (8.5384178 47.421471)
283047663,283047663,POINT (8.475880200000001 47.4132894)
283047664,283047664,POINT (8.4757824 47.4135351)
131921683,131921683,POINT (8.5548132 47.3768238)
109639444,109639444,POINT (8.537728299999999 47.3901946)
857470782,857470782,POINT (8.5260493 47.3726778)
261617490,261617490,POINT (8.522118499999999 47.3566839)
1279588185,1279588185,POINT (8.545045999999999 47.3937943)
261617509,261617509,POINT (8.5217619 47.3572666)
109442921,109442921,POINT (8.546099699999999 47.4044646)
5030606701,5030606701,POINT (8.546156099999999 47.4177038)
5030606703,5030606703,POINT (8.547097300000001 47.4185802)
5030606704,5030606704,POINT (8.5476358 47.4191685)
3412391795,3412391795,POINT (8.518398899999999 47.3621716)
3412391798,3412391798,POINT (8.5181544 47.3619455)
301201272,301201272,POINT (8.5267187 47.3722112)
3937335177,3937335177,POINT (8.5034952 47.4054806)
34404243,34404243,POINT (8.516316099999999 47.3796915)
340064151,340064151,POINT (8.540214600000001 47.3672146)
73660371,73660371,POINT (8.5300859 47.3385654)
109901790,109901790,POINT (8.5395392 47.390614)
503707632,503707632,POINT (8.480578700000001 47.3874542)
503707633,503707633,POINT (8.4819274 47.3859526)
470907909,470907909,POINT (8.5071367 47.3591573)
503707644,503707644,POINT (8.4830495 47.378039)
561182759,561182759,POINT (8.521573800000001 47.358162)
261617754,261617754,POINT (8.5209963 47.3477617)
151320684,151320684,POINT (8.582434900000001 47.3518517)
5295634568,5295634568,POINT (8.5597447 47.3682229)
336328865,336328865,POINT (8.553070999999999 47.4143939)
5295634594,5295634594,POINT (8.5558063 47.3694739)
5295634607,5295634607,POINT (8.5564315 47.370239)
151320828,151320828,POINT (8.5804051 47.3526649)
32635134,32635134,POINT (8.5414818 47.3769173)
32635135,32635135,POINT (8.5417241 47.3760075)
457111837,457111837,POINT (8.477421 47.4169079)
5295634725,5295634725,POINT (8.560056700000001 47.368414)
560003367,560003367,POINT (8.5039509 47.3621053)
1203173678,1203173678,POINT (8.549064400000001 47.4175165)
5295634728,5295634728,POINT (8.5605101 47.3685108)
5888604483,5888604483,POINT (8.522880900000001 47.3966326)
5054921041,5054921041,POINT (8.5202428 47.3682144)
102365556,102365556,POINT (8.541057199999999 47.3946785)
102365561,102365561,POINT (8.540481399999999 47.3926398)
292142091,292142091,POINT (8.546846 47.4112002)
292142093,292142093,POINT (8.5468306 47.4112727)
292142095,292142095,POINT (8.5464945 47.4122559)
1098250824,1098250824,POINT (8.542544599999999 47.3940079)
292142101,292142101,POINT (8.5465669 47.4120434)
379831712,379831712,POINT (8.5553355 47.3568545)
34166359,34166359,POINT (8.528463 47.353423)
150534800,150534800,POINT (8.509073000000001 47.3576452)
150534801,150534801,POINT (8.5074278 47.3536796)
84474538,84474538,POINT (8.490302700000001 47.3798532)
84474539,84474539,POINT (8.492892299999999 47.3779828)
6251739831,6251739831,POINT (8.509044100000001 47.428975)
